game_id,date,away_team,away_points,home_team,home_points,away_rest,home_rest,winning_team
523,2016-01-04,Houston Rockets,93.0,Utah Jazz,91.0,1.0,1.0,Houston Rockets
524,2016-01-05,New York Knicks,107.0,Atlanta Hawks,101.0,1.0,1.0,New York Knicks
525,2016-01-05,Milwaukee Bucks,106.0,Chicago Bulls,117.0,0.0,1.0,Chicago Bulls
526,2016-01-05,Sacramento Kings,116.0,Dallas Mavericks,117.0,0.0,2.0,Dallas Mavericks
527,2016-01-05,Golden State Warriors,109.0,Los Angeles Lakers,88.0,0.0,1.0,Golden State Warriors
528,2016-01-06,Detroit Pistons,99.0,Boston Celtics,94.0,1.0,1.0,Detroit Pistons
529,2016-01-06,Toronto Raptors,91.0,Brooklyn Nets,74.0,1.0,1.0,Toronto Raptors
530,2016-01-06,New York Knicks,98.0,Miami Heat,90.0,0.0,1.0,New York Knicks
531,2016-01-06,Denver Nuggets,78.0,Minnesota Timberwolves,74.0,2.0,1.0,Denver Nuggets
532,2016-01-06,Dallas Mavericks,100.0,New Orleans Pelicans,91.0,0.0,3.0,Dallas Mavericks
533,2016-01-06,Memphis Grizzlies,94.0,Oklahoma City Thunder,112.0,1.0,1.0,Oklahoma City Thunder
534,2016-01-06,Indiana Pacers,95.0,Orlando Magic,86.0,1.0,1.0,Indiana Pacers
535,2016-01-06,Charlotte Hornets,102.0,Phoenix Suns,111.0,1.0,2.0,Phoenix Suns
536,2016-01-06,Los Angeles Clippers,109.0,Portland Trail Blazers,98.0,3.0,1.0,Los Angeles Clippers
537,2016-01-06,Utah Jazz,98.0,San Antonio Spurs,123.0,1.0,1.0,San Antonio Spurs
538,2016-01-06,Cleveland Cavaliers,121.0,Washington Wizards,115.0,1.0,2.0,Cleveland Cavaliers
539,2016-01-07,Boston Celtics,92.0,Chicago Bulls,101.0,0.0,1.0,Chicago Bulls
540,2016-01-07,Utah Jazz,94.0,Houston Rockets,103.0,0.0,2.0,Houston Rockets
541,2016-01-07,Atlanta Hawks,126.0,Philadelphia 76ers,98.0,1.0,2.0,Atlanta Hawks
542,2016-01-07,Los Angeles Lakers,115.0,Sacramento Kings,118.0,1.0,1.0,Sacramento Kings
543,2016-01-08,Orlando Magic,83.0,Brooklyn Nets,77.0,1.0,1.0,Orlando Magic
544,2016-01-08,Oklahoma City Thunder,117.0,Los Angeles Lakers,113.0,1.0,0.0,Oklahoma City Thunder
545,2016-01-08,Denver Nuggets,84.0,Memphis Grizzlies,91.0,1.0,1.0,Memphis Grizzlies
546,2016-01-08,Dallas Mavericks,95.0,Milwaukee Bucks,96.0,1.0,2.0,Milwaukee Bucks
547,2016-01-08,Cleveland Cavaliers,125.0,Minnesota Timberwolves,99.0,1.0,1.0,Cleveland Cavaliers
548,2016-01-08,Indiana Pacers,91.0,New Orleans Pelicans,86.0,1.0,1.0,Indiana Pacers
549,2016-01-08,Miami Heat,103.0,Phoenix Suns,95.0,1.0,1.0,Miami Heat
550,2016-01-08,Golden State Warriors,128.0,Portland Trail Blazers,108.0,2.0,1.0,Golden State Warriors
551,2016-01-08,New York Knicks,99.0,San Antonio Spurs,100.0,1.0,1.0,San Antonio Spurs
552,2016-01-08,Toronto Raptors,97.0,Washington Wizards,88.0,1.0,1.0,Toronto Raptors
553,2016-01-09,Chicago Bulls,105.0,Atlanta Hawks,120.0,1.0,1.0,Atlanta Hawks
554,2016-01-09,Brooklyn Nets,89.0,Detroit Pistons,103.0,0.0,2.0,Detroit Pistons
555,2016-01-09,Charlotte Hornets,83.0,Los Angeles Clippers,97.0,2.0,2.0,Los Angeles Clippers
556,2016-01-09,Washington Wizards,105.0,Orlando Magic,99.0,0.0,0.0,Washington Wizards
557,2016-01-09,Toronto Raptors,108.0,Philadelphia 76ers,95.0,0.0,1.0,Toronto Raptors
558,2016-01-09,Golden State Warriors,128.0,Sacramento Kings,116.0,0.0,1.0,Golden State Warriors
559,2016-01-09,Miami Heat,83.0,Utah Jazz,98.0,0.0,1.0,Utah Jazz
560,2016-01-10,Charlotte Hornets,92.0,Denver Nuggets,95.0,0.0,1.0,Denver Nuggets
561,2016-01-10,Indiana Pacers,103.0,Houston Rockets,107.0,1.0,2.0,Houston Rockets
562,2016-01-10,New Orleans Pelicans,111.0,Los Angeles Clippers,114.0,1.0,0.0,Los Angeles Clippers
563,2016-01-10,Utah Jazz,86.0,Los Angeles Lakers,74.0,0.0,1.0,Utah Jazz
564,2016-01-10,Boston Celtics,98.0,Memphis Grizzlies,101.0,2.0,1.0,Memphis Grizzlies
565,2016-01-10,Dallas Mavericks,93.0,Minnesota Timberwolves,87.0,1.0,1.0,Dallas Mavericks
566,2016-01-10,Milwaukee Bucks,88.0,New York Knicks,100.0,1.0,1.0,New York Knicks
567,2016-01-10,Cleveland Cavaliers,95.0,Philadelphia 76ers,85.0,1.0,0.0,Cleveland Cavaliers
568,2016-01-10,Oklahoma City Thunder,110.0,Portland Trail Blazers,115.0,1.0,1.0,Portland Trail Blazers
569,2016-01-11,San Antonio Spurs,106.0,Brooklyn Nets,79.0,2.0,1.0,San Antonio Spurs
570,2016-01-11,Washington Wizards,114.0,Chicago Bulls,100.0,1.0,1.0,Washington Wizards
571,2016-01-11,Miami Heat,103.0,Golden State Warriors,111.0,1.0,1.0,Golden State Warriors
572,2016-01-12,Cleveland Cavaliers,110.0,Dallas Mavericks,107.0,1.0,1.0,Cleveland Cavaliers
573,2016-01-12,San Antonio Spurs,109.0,Detroit Pistons,99.0,0.0,2.0,San Antonio Spurs
574,2016-01-12,Phoenix Suns,97.0,Indiana Pacers,116.0,3.0,1.0,Indiana Pacers
575,2016-01-12,New Orleans Pelicans,91.0,Los Angeles Lakers,95.0,1.0,1.0,Los Angeles Lakers
576,2016-01-12,Houston Rockets,107.0,Memphis Grizzlies,91.0,1.0,1.0,Houston Rockets
577,2016-01-12,Chicago Bulls,101.0,Milwaukee Bucks,106.0,0.0,1.0,Milwaukee Bucks
578,2016-01-12,Oklahoma City Thunder,101.0,Minnesota Timberwolves,96.0,1.0,1.0,Oklahoma City Thunder
579,2016-01-12,Boston Celtics,114.0,New York Knicks,120.0,1.0,1.0,New York Knicks
580,2016-01-13,Indiana Pacers,94.0,Boston Celtics,103.0,0.0,0.0,Boston Celtics
581,2016-01-13,New York Knicks,104.0,Brooklyn Nets,110.0,0.0,1.0,Brooklyn Nets
582,2016-01-13,Atlanta Hawks,84.0,Charlotte Hornets,107.0,3.0,2.0,Charlotte Hornets
583,2016-01-13,Golden State Warriors,110.0,Denver Nuggets,112.0,1.0,2.0,Denver Nuggets
584,2016-01-13,Minnesota Timberwolves,104.0,Houston Rockets,107.0,0.0,0.0,Houston Rockets
585,2016-01-13,Miami Heat,90.0,Los Angeles Clippers,104.0,1.0,2.0,Los Angeles Clippers
586,2016-01-13,Dallas Mavericks,89.0,Oklahoma City Thunder,108.0,0.0,0.0,Oklahoma City Thunder
587,2016-01-13,Utah Jazz,85.0,Portland Trail Blazers,99.0,2.0,2.0,Portland Trail Blazers
588,2016-01-13,New Orleans Pelicans,109.0,Sacramento Kings,97.0,0.0,3.0,New Orleans Pelicans
589,2016-01-13,Milwaukee Bucks,101.0,Washington Wizards,106.0,0.0,1.0,Washington Wizards
590,2016-01-14,Los Angeles Lakers,98.0,Golden State Warriors,116.0,1.0,0.0,Golden State Warriors
591,2016-01-14,Detroit Pistons,101.0,Memphis Grizzlies,103.0,1.0,1.0,Memphis Grizzlies
592,2016-01-14,Toronto Raptors,106.0,Orlando Magic,103.0,4.0,4.0,Toronto Raptors
593,2016-01-14,Chicago Bulls,115.0,Philadelphia 76ers,111.0,1.0,3.0,Chicago Bulls
594,2016-01-14,Cleveland Cavaliers,95.0,San Antonio Spurs,99.0,1.0,1.0,San Antonio Spurs
595,2016-01-14,Sacramento Kings,103.0,Utah Jazz,101.0,0.0,0.0,Sacramento Kings
596,2016-01-15,Phoenix Suns,103.0,Boston Celtics,117.0,2.0,1.0,Boston Celtics
597,2016-01-15,Portland Trail Blazers,116.0,Brooklyn Nets,104.0,1.0,1.0,Portland Trail Blazers
598,2016-01-15,Dallas Mavericks,83.0,Chicago Bulls,77.0,1.0,0.0,Dallas Mavericks
599,2016-01-15,Miami Heat,98.0,Denver Nuggets,95.0,1.0,1.0,Miami Heat
600,2016-01-15,Cleveland Cavaliers,91.0,Houston Rockets,77.0,0.0,1.0,Cleveland Cavaliers
601,2016-01-15,Washington Wizards,118.0,Indiana Pacers,104.0,1.0,1.0,Washington Wizards
602,2016-01-15,Atlanta Hawks,101.0,Milwaukee Bucks,108.0,1.0,1.0,Milwaukee Bucks
603,2016-01-15,Charlotte Hornets,107.0,New Orleans Pelicans,109.0,1.0,1.0,New Orleans Pelicans
604,2016-01-15,Minnesota Timberwolves,93.0,Oklahoma City Thunder,113.0,1.0,1.0,Oklahoma City Thunder
605,2016-01-16,Brooklyn Nets,86.0,Atlanta Hawks,114.0,0.0,0.0,Atlanta Hawks
606,2016-01-16,Milwaukee Bucks,105.0,Charlotte Hornets,92.0,0.0,0.0,Milwaukee Bucks
607,2016-01-16,Golden State Warriors,95.0,Detroit Pistons,113.0,1.0,1.0,Detroit Pistons
608,2016-01-16,Sacramento Kings,110.0,Los Angeles Clippers,103.0,1.0,2.0,Sacramento Kings
609,2016-01-16,New York Knicks,95.0,Memphis Grizzlies,103.0,2.0,1.0,Memphis Grizzlies
610,2016-01-16,Portland Trail Blazers,89.0,Philadelphia 76ers,114.0,0.0,1.0,Philadelphia 76ers
611,2016-01-16,Los Angeles Lakers,82.0,Utah Jazz,109.0,1.0,1.0,Utah Jazz
612,2016-01-16,Boston Celtics,119.0,Washington Wizards,117.0,0.0,0.0,Boston Celtics
613,2016-01-17,Indiana Pacers,126.0,Denver Nuggets,129.0,1.0,1.0,Denver Nuggets
614,2016-01-17,Houston Rockets,112.0,Los Angeles Lakers,95.0,1.0,0.0,Houston Rockets
615,2016-01-17,Phoenix Suns,87.0,Minnesota Timberwolves,117.0,1.0,1.0,Minnesota Timberwolves
616,2016-01-17,Miami Heat,74.0,Oklahoma City Thunder,99.0,1.0,1.0,Oklahoma City Thunder
617,2016-01-17,Dallas Mavericks,83.0,San Antonio Spurs,112.0,1.0,2.0,San Antonio Spurs
618,2016-01-18,Orlando Magic,81.0,Atlanta Hawks,98.0,3.0,1.0,Atlanta Hawks
619,2016-01-18,Utah Jazz,119.0,Charlotte Hornets,124.0,1.0,1.0,Charlotte Hornets
620,2016-01-18,Golden State Warriors,132.0,Cleveland Cavaliers,98.0,1.0,2.0,Golden State Warriors
621,2016-01-18,Boston Celtics,113.0,Dallas Mavericks,118.0,1.0,0.0,Dallas Mavericks
622,2016-01-18,Chicago Bulls,111.0,Detroit Pistons,101.0,2.0,1.0,Chicago Bulls
623,2016-01-18,Houston Rockets,132.0,Los Angeles Clippers,140.0,0.0,1.0,Los Angeles Clippers
624,2016-01-18,New Orleans Pelicans,99.0,Memphis Grizzlies,101.0,2.0,1.0,Memphis Grizzlies
625,2016-01-18,Philadelphia 76ers,113.0,New York Knicks,119.0,1.0,1.0,New York Knicks
626,2016-01-18,Brooklyn Nets,100.0,Toronto Raptors,112.0,1.0,3.0,Toronto Raptors
627,2016-01-18,Portland Trail Blazers,108.0,Washington Wizards,98.0,1.0,1.0,Portland Trail Blazers
628,2016-01-19,Oklahoma City Thunder,110.0,Denver Nuggets,104.0,1.0,1.0,Oklahoma City Thunder
629,2016-01-19,Milwaukee Bucks,91.0,Miami Heat,79.0,2.0,1.0,Milwaukee Bucks
630,2016-01-19,Minnesota Timberwolves,99.0,New Orleans Pelicans,114.0,1.0,0.0,New Orleans Pelicans
631,2016-01-19,Indiana Pacers,97.0,Phoenix Suns,94.0,1.0,1.0,Indiana Pacers
632,2016-01-20,Cleveland Cavaliers,91.0,Brooklyn Nets,78.0,1.0,1.0,Cleveland Cavaliers
633,2016-01-20,Golden State Warriors,125.0,Chicago Bulls,94.0,1.0,1.0,Golden State Warriors
634,2016-01-20,Minnesota Timberwolves,94.0,Dallas Mavericks,106.0,0.0,1.0,Dallas Mavericks
635,2016-01-20,Detroit Pistons,123.0,Houston Rockets,114.0,1.0,1.0,Detroit Pistons
636,2016-01-20,Sacramento Kings,112.0,Los Angeles Lakers,93.0,3.0,2.0,Sacramento Kings
637,2016-01-20,Utah Jazz,111.0,New York Knicks,118.0,1.0,1.0,New York Knicks
638,2016-01-20,Charlotte Hornets,95.0,Oklahoma City Thunder,109.0,1.0,0.0,Oklahoma City Thunder
639,2016-01-20,Philadelphia 76ers,96.0,Orlando Magic,87.0,1.0,1.0,Philadelphia 76ers
640,2016-01-20,Atlanta Hawks,104.0,Portland Trail Blazers,98.0,1.0,1.0,Atlanta Hawks
641,2016-01-20,Boston Celtics,109.0,Toronto Raptors,115.0,1.0,1.0,Toronto Raptors
642,2016-01-20,Miami Heat,87.0,Washington Wizards,106.0,0.0,1.0,Washington Wizards
643,2016-01-21,Los Angeles Clippers,102.0,Cleveland Cavaliers,115.0,2.0,0.0,Cleveland Cavaliers
644,2016-01-21,Memphis Grizzlies,102.0,Denver Nuggets,101.0,2.0,1.0,Memphis Grizzlies
645,2016-01-21,Detroit Pistons,99.0,New Orleans Pelicans,115.0,0.0,1.0,New Orleans Pelicans
646,2016-01-21,San Antonio Spurs,117.0,Phoenix Suns,89.0,3.0,1.0,San Antonio Spurs
647,2016-01-21,Atlanta Hawks,88.0,Sacramento Kings,91.0,0.0,0.0,Sacramento Kings
648,2016-01-22,Chicago Bulls,101.0,Boston Celtics,110.0,1.0,1.0,Boston Celtics
649,2016-01-22,Utah Jazz,108.0,Brooklyn Nets,86.0,1.0,1.0,Utah Jazz
650,2016-01-22,Oklahoma City Thunder,109.0,Dallas Mavericks,106.0,1.0,1.0,Oklahoma City Thunder
651,2016-01-22,Indiana Pacers,110.0,Golden State Warriors,122.0,2.0,1.0,Golden State Warriors
652,2016-01-22,Milwaukee Bucks,98.0,Houston Rockets,102.0,2.0,1.0,Houston Rockets
653,2016-01-22,San Antonio Spurs,108.0,Los Angeles Lakers,95.0,0.0,1.0,San Antonio Spurs
654,2016-01-22,Los Angeles Clippers,116.0,New York Knicks,88.0,0.0,1.0,Los Angeles Clippers
655,2016-01-22,Charlotte Hornets,120.0,Orlando Magic,116.0,1.0,1.0,Charlotte Hornets
656,2016-01-22,Miami Heat,81.0,Toronto Raptors,101.0,1.0,1.0,Toronto Raptors
657,2016-01-23,New York Knicks,84.0,Charlotte Hornets,97.0,0.0,0.0,Charlotte Hornets
658,2016-01-23,Chicago Bulls,96.0,Cleveland Cavaliers,83.0,0.0,1.0,Chicago Bulls
659,2016-01-23,Detroit Pistons,101.0,Denver Nuggets,104.0,1.0,1.0,Denver Nuggets
660,2016-01-23,Memphis Grizzlies,101.0,Minnesota Timberwolves,106.0,1.0,2.0,Minnesota Timberwolves
661,2016-01-23,Milwaukee Bucks,99.0,New Orleans Pelicans,116.0,0.0,1.0,New Orleans Pelicans
662,2016-01-23,Atlanta Hawks,95.0,Phoenix Suns,98.0,1.0,1.0,Phoenix Suns
663,2016-01-23,Los Angeles Lakers,103.0,Portland Trail Blazers,121.0,0.0,2.0,Portland Trail Blazers
664,2016-01-23,Indiana Pacers,97.0,Sacramento Kings,108.0,0.0,1.0,Sacramento Kings
665,2016-01-24,Oklahoma City Thunder,106.0,Brooklyn Nets,116.0,1.0,1.0,Brooklyn Nets
666,2016-01-24,Dallas Mavericks,104.0,Houston Rockets,115.0,1.0,1.0,Houston Rockets
667,2016-01-24,Boston Celtics,112.0,Philadelphia 76ers,92.0,1.0,3.0,Boston Celtics
668,2016-01-24,Los Angeles Clippers,94.0,Toronto Raptors,112.0,1.0,1.0,Toronto Raptors
669,2016-01-25,Miami Heat,89.0,Chicago Bulls,84.0,2.0,1.0,Miami Heat
670,2016-01-25,Minnesota Timberwolves,107.0,Cleveland Cavaliers,114.0,1.0,1.0,Cleveland Cavaliers
671,2016-01-25,Atlanta Hawks,119.0,Denver Nuggets,105.0,1.0,1.0,Atlanta Hawks
672,2016-01-25,San Antonio Spurs,90.0,Golden State Warriors,120.0,2.0,2.0,Golden State Warriors
673,2016-01-25,Orlando Magic,102.0,Memphis Grizzlies,108.0,2.0,1.0,Memphis Grizzlies
674,2016-01-25,Houston Rockets,112.0,New Orleans Pelicans,111.0,0.0,1.0,Houston Rockets
675,2016-01-25,Charlotte Hornets,129.0,Sacramento Kings,128.0,1.0,1.0,Charlotte Hornets
676,2016-01-25,Detroit Pistons,95.0,Utah Jazz,92.0,1.0,2.0,Detroit Pistons
677,2016-01-25,Boston Celtics,116.0,Washington Wizards,91.0,0.0,4.0,Boston Celtics
678,2016-01-26,Miami Heat,102.0,Brooklyn Nets,98.0,0.0,1.0,Miami Heat
679,2016-01-26,Los Angeles Clippers,91.0,Indiana Pacers,89.0,1.0,2.0,Los Angeles Clippers
680,2016-01-26,Dallas Mavericks,92.0,Los Angeles Lakers,90.0,1.0,2.0,Dallas Mavericks
681,2016-01-26,Orlando Magic,100.0,Milwaukee Bucks,107.0,0.0,2.0,Milwaukee Bucks
682,2016-01-26,Oklahoma City Thunder,128.0,New York Knicks,122.0,1.0,2.0,Oklahoma City Thunder
683,2016-01-26,Phoenix Suns,103.0,Philadelphia 76ers,113.0,2.0,1.0,Philadelphia 76ers
684,2016-01-26,Sacramento Kings,97.0,Portland Trail Blazers,112.0,0.0,2.0,Portland Trail Blazers
685,2016-01-26,Washington Wizards,89.0,Toronto Raptors,106.0,0.0,1.0,Toronto Raptors
686,2016-01-27,Los Angeles Clippers,85.0,Atlanta Hawks,83.0,0.0,1.0,Los Angeles Clippers
687,2016-01-27,Denver Nuggets,103.0,Boston Celtics,111.0,1.0,1.0,Boston Celtics
688,2016-01-27,Phoenix Suns,93.0,Cleveland Cavaliers,115.0,0.0,1.0,Cleveland Cavaliers
689,2016-01-27,Philadelphia 76ers,97.0,Detroit Pistons,110.0,0.0,1.0,Detroit Pistons
690,2016-01-27,Dallas Mavericks,107.0,Golden State Warriors,127.0,0.0,1.0,Golden State Warriors
691,2016-01-27,Oklahoma City Thunder,126.0,Minnesota Timberwolves,123.0,0.0,1.0,Oklahoma City Thunder
692,2016-01-27,Houston Rockets,99.0,San Antonio Spurs,130.0,1.0,1.0,San Antonio Spurs
693,2016-01-27,Charlotte Hornets,73.0,Utah Jazz,102.0,1.0,1.0,Utah Jazz
694,2016-01-28,Atlanta Hawks,92.0,Indiana Pacers,111.0,0.0,1.0,Indiana Pacers
695,2016-01-28,Chicago Bulls,114.0,Los Angeles Lakers,91.0,2.0,1.0,Chicago Bulls
696,2016-01-28,Milwaukee Bucks,83.0,Memphis Grizzlies,103.0,1.0,2.0,Memphis Grizzlies
697,2016-01-28,Sacramento Kings,105.0,New Orleans Pelicans,114.0,1.0,2.0,New Orleans Pelicans
698,2016-01-28,New York Knicks,93.0,Toronto Raptors,103.0,1.0,1.0,Toronto Raptors
699,2016-01-28,Denver Nuggets,117.0,Washington Wizards,113.0,0.0,1.0,Denver Nuggets
700,2016-01-29,Orlando Magic,94.0,Boston Celtics,113.0,2.0,1.0,Boston Celtics
701,2016-01-29,Brooklyn Nets,79.0,Dallas Mavericks,91.0,2.0,1.0,Dallas Mavericks
702,2016-01-29,Cleveland Cavaliers,114.0,Detroit Pistons,106.0,1.0,1.0,Cleveland Cavaliers
703,2016-01-29,Los Angeles Lakers,93.0,Los Angeles Clippers,105.0,0.0,1.0,Los Angeles Clippers
704,2016-01-29,Miami Heat,107.0,Milwaukee Bucks,103.0,2.0,0.0,Miami Heat
705,2016-01-29,Phoenix Suns,84.0,New York Knicks,102.0,1.0,0.0,New York Knicks
706,2016-01-29,Houston Rockets,108.0,Oklahoma City Thunder,116.0,1.0,1.0,Oklahoma City Thunder
707,2016-01-29,Charlotte Hornets,91.0,Portland Trail Blazers,109.0,1.0,2.0,Portland Trail Blazers
708,2016-01-29,Minnesota Timberwolves,90.0,Utah Jazz,103.0,1.0,1.0,Utah Jazz
709,2016-01-30,San Antonio Spurs,103.0,Cleveland Cavaliers,117.0,2.0,0.0,Cleveland Cavaliers
710,2016-01-30,Washington Wizards,123.0,Houston Rockets,122.0,1.0,0.0,Washington Wizards
711,2016-01-30,Denver Nuggets,105.0,Indiana Pacers,109.0,1.0,1.0,Indiana Pacers
712,2016-01-30,Sacramento Kings,117.0,Memphis Grizzlies,121.0,1.0,1.0,Memphis Grizzlies
713,2016-01-30,Brooklyn Nets,103.0,New Orleans Pelicans,105.0,0.0,1.0,New Orleans Pelicans
714,2016-01-30,Golden State Warriors,108.0,Philadelphia 76ers,105.0,2.0,2.0,Golden State Warriors
715,2016-01-30,Detroit Pistons,107.0,Toronto Raptors,111.0,0.0,1.0,Toronto Raptors
716,2016-01-31,Phoenix Suns,78.0,Dallas Mavericks,91.0,1.0,1.0,Dallas Mavericks
717,2016-01-31,Chicago Bulls,93.0,Los Angeles Clippers,120.0,2.0,1.0,Los Angeles Clippers
718,2016-01-31,Charlotte Hornets,101.0,Los Angeles Lakers,82.0,1.0,1.0,Charlotte Hornets
719,2016-01-31,Atlanta Hawks,87.0,Miami Heat,105.0,2.0,1.0,Miami Heat
720,2016-01-31,Golden State Warriors,116.0,New York Knicks,95.0,0.0,1.0,Golden State Warriors
721,2016-01-31,Boston Celtics,114.0,Orlando Magic,119.0,1.0,1.0,Orlando Magic
722,2016-01-31,Minnesota Timberwolves,93.0,Portland Trail Blazers,96.0,1.0,1.0,Portland Trail Blazers
724,2016-02-01,Dallas Mavericks,97.0,Atlanta Hawks,112.0,0.0,0.0,Atlanta Hawks
725,2016-02-01,Detroit Pistons,105.0,Brooklyn Nets,100.0,1.0,1.0,Detroit Pistons
726,2016-02-01,Toronto Raptors,93.0,Denver Nuggets,112.0,1.0,1.0,Denver Nuggets
727,2016-02-01,Cleveland Cavaliers,111.0,Indiana Pacers,106.0,1.0,1.0,Cleveland Cavaliers
728,2016-02-01,Memphis Grizzlies,110.0,New Orleans Pelicans,95.0,1.0,1.0,Memphis Grizzlies
729,2016-02-01,Washington Wizards,98.0,Oklahoma City Thunder,114.0,1.0,2.0,Oklahoma City Thunder
730,2016-02-01,Milwaukee Bucks,104.0,Sacramento Kings,111.0,2.0,1.0,Sacramento Kings
731,2016-02-01,Orlando Magic,92.0,San Antonio Spurs,107.0,0.0,1.0,San Antonio Spurs
732,2016-02-01,Chicago Bulls,96.0,Utah Jazz,105.0,0.0,2.0,Utah Jazz
733,2016-02-02,Miami Heat,102.0,Houston Rockets,115.0,1.0,2.0,Houston Rockets
734,2016-02-02,Minnesota Timberwolves,115.0,Los Angeles Lakers,119.0,1.0,1.0,Los Angeles Lakers
735,2016-02-02,Boston Celtics,97.0,New York Knicks,89.0,1.0,1.0,Boston Celtics
736,2016-02-02,Toronto Raptors,104.0,Phoenix Suns,97.0,0.0,1.0,Toronto Raptors
737,2016-02-02,Milwaukee Bucks,95.0,Portland Trail Blazers,107.0,0.0,1.0,Portland Trail Blazers
738,2016-02-03,Detroit Pistons,95.0,Boston Celtics,102.0,1.0,0.0,Boston Celtics
739,2016-02-03,Indiana Pacers,114.0,Brooklyn Nets,100.0,1.0,1.0,Indiana Pacers
740,2016-02-03,Cleveland Cavaliers,97.0,Charlotte Hornets,106.0,1.0,2.0,Charlotte Hornets
741,2016-02-03,Miami Heat,93.0,Dallas Mavericks,90.0,0.0,1.0,Miami Heat
742,2016-02-03,Minnesota Timberwolves,108.0,Los Angeles Clippers,102.0,0.0,2.0,Minnesota Timberwolves
743,2016-02-03,Orlando Magic,114.0,Oklahoma City Thunder,117.0,1.0,1.0,Oklahoma City Thunder
744,2016-02-03,Atlanta Hawks,124.0,Philadelphia 76ers,86.0,1.0,3.0,Atlanta Hawks
745,2016-02-03,Chicago Bulls,107.0,Sacramento Kings,102.0,1.0,1.0,Chicago Bulls
746,2016-02-03,New Orleans Pelicans,97.0,San Antonio Spurs,110.0,1.0,1.0,San Antonio Spurs
747,2016-02-03,Denver Nuggets,81.0,Utah Jazz,85.0,1.0,1.0,Utah Jazz
748,2016-02-03,Golden State Warriors,134.0,Washington Wizards,121.0,2.0,1.0,Golden State Warriors
749,2016-02-04,New York Knicks,105.0,Detroit Pistons,111.0,1.0,0.0,Detroit Pistons
750,2016-02-04,Los Angeles Lakers,99.0,New Orleans Pelicans,96.0,1.0,0.0,Los Angeles Lakers
751,2016-02-04,Houston Rockets,111.0,Phoenix Suns,105.0,1.0,1.0,Houston Rockets
752,2016-02-04,Toronto Raptors,110.0,Portland Trail Blazers,103.0,1.0,1.0,Toronto Raptors
753,2016-02-05,Indiana Pacers,96.0,Atlanta Hawks,102.0,1.0,1.0,Atlanta Hawks
754,2016-02-05,Sacramento Kings,119.0,Brooklyn Nets,128.0,1.0,1.0,Brooklyn Nets
755,2016-02-05,Miami Heat,98.0,Charlotte Hornets,95.0,1.0,1.0,Miami Heat
756,2016-02-05,Boston Celtics,104.0,Cleveland Cavaliers,103.0,1.0,1.0,Boston Celtics
757,2016-02-05,San Antonio Spurs,116.0,Dallas Mavericks,90.0,1.0,1.0,San Antonio Spurs
758,2016-02-05,Chicago Bulls,110.0,Denver Nuggets,115.0,1.0,1.0,Denver Nuggets
759,2016-02-05,Memphis Grizzlies,91.0,New York Knicks,85.0,3.0,0.0,Memphis Grizzlies
760,2016-02-05,Los Angeles Clippers,107.0,Orlando Magic,93.0,1.0,1.0,Los Angeles Clippers
761,2016-02-05,Milwaukee Bucks,81.0,Utah Jazz,84.0,2.0,1.0,Utah Jazz
762,2016-02-05,Philadelphia 76ers,94.0,Washington Wizards,106.0,1.0,1.0,Washington Wizards
763,2016-02-06,Washington Wizards,104.0,Charlotte Hornets,108.0,0.0,0.0,Charlotte Hornets
764,2016-02-06,New Orleans Pelicans,84.0,Cleveland Cavaliers,99.0,1.0,0.0,Cleveland Cavaliers
765,2016-02-06,Oklahoma City Thunder,108.0,Golden State Warriors,116.0,2.0,2.0,Golden State Warriors
766,2016-02-06,Portland Trail Blazers,96.0,Houston Rockets,79.0,1.0,1.0,Portland Trail Blazers
767,2016-02-06,Detroit Pistons,104.0,Indiana Pacers,112.0,1.0,0.0,Indiana Pacers
768,2016-02-06,Dallas Mavericks,114.0,Memphis Grizzlies,110.0,0.0,0.0,Dallas Mavericks
769,2016-02-06,Chicago Bulls,105.0,Minnesota Timberwolves,112.0,0.0,2.0,Minnesota Timberwolves
770,2016-02-06,Brooklyn Nets,98.0,Philadelphia 76ers,103.0,0.0,0.0,Philadelphia 76ers
771,2016-02-06,Utah Jazz,98.0,Phoenix Suns,89.0,0.0,1.0,Utah Jazz
772,2016-02-06,Los Angeles Lakers,102.0,San Antonio Spurs,106.0,1.0,0.0,San Antonio Spurs
773,2016-02-07,Sacramento Kings,119.0,Boston Celtics,128.0,1.0,1.0,Boston Celtics
774,2016-02-07,Los Angeles Clippers,100.0,Miami Heat,93.0,1.0,1.0,Los Angeles Clippers
775,2016-02-07,Denver Nuggets,101.0,New York Knicks,96.0,1.0,1.0,Denver Nuggets
776,2016-02-07,Atlanta Hawks,94.0,Orlando Magic,96.0,1.0,1.0,Orlando Magic
777,2016-02-08,Orlando Magic,117.0,Atlanta Hawks,110.0,0.0,0.0,Orlando Magic
778,2016-02-08,Denver Nuggets,104.0,Brooklyn Nets,105.0,0.0,1.0,Brooklyn Nets
779,2016-02-08,Chicago Bulls,91.0,Charlotte Hornets,108.0,1.0,1.0,Charlotte Hornets
780,2016-02-08,Sacramento Kings,100.0,Cleveland Cavaliers,120.0,0.0,1.0,Cleveland Cavaliers
781,2016-02-08,Toronto Raptors,103.0,Detroit Pistons,89.0,3.0,1.0,Toronto Raptors
782,2016-02-08,Los Angeles Lakers,87.0,Indiana Pacers,89.0,1.0,1.0,Indiana Pacers
