AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_STATE_CODE,LATITUDE,LONGITUDE
13173,MAW,"Malden, MO",MO,36.59833333,-89.9925
13176,MAZ,"Mayaguez, PR",PR,18.25777778,-67.14861111
13176,MAZ,"Mayaguez, PR",PR,18.25555556,-67.14833333
13182,MBL,"Manistee/Ludington, MI",MI,44.27388889,-86.25333333
13182,MBL,"Manistee/Ludington, MI",MI,44.2725,-86.24694444
13184,MBS,"Saginaw/Bay City/Midland, MI",MI,43.53166667,-84.08166667
13184,MBS,"Saginaw/Bay City/Midland, MI",MI,43.53166667,-84.08166667
13184,MBS,"Saginaw/Bay City/Midland, MI",MI,43.53305556,-84.07972222
13188,MBY,"Moberley, MO",MO,39.46388889,-92.42666667
13188,MBY,"Moberley, MO",MO,39.46333333,-92.42638889
13191,MCB,"McComb, MS",MS,31.17861111,-90.47166667
13191,MCB,"McComb, MS",MS,31.17833333,-90.47194444
13192,MCC,"Sacramento, CA",CA,38.66777778,-121.39944444
13192,MCC,"Sacramento, CA",CA,38.66777778,-121.39944444
13192,MCC,"Sacramento, CA",CA,38.66777778,-121.40055556
13193,MCD,"Mackinac Island, MI",MI,45.86472222,-84.63722222
13193,MCD,"Mackinac Island, MI",MI,45.865,-84.63722222
13194,MCE,"Merced, CA",CA,37.28472222,-120.51277778
13194,MCE,"Merced, CA",CA,37.28472222,-120.51388889
13195,MCF,"Tampa, FL",FL,27.84888889,-82.52166667
13195,MCF,"Tampa, FL",FL,27.84944444,-82.52111111
13196,MCG,"McGrath, AK",AK,62.95305556,-155.60583333
13196,MCG,"McGrath, AK",AK,62.95277778,-155.60694444
13198,MCI,"Kansas City, MO",MO,39.2975,-94.71388889
13200,MCK,"McCook, NE",NE,40.20611111,-100.59
13200,MCK,"McCook, NE",NE,40.20638889,-100.59194444
13201,MCL,"McKinley Park, AK",AK,63.64111111,-148.78638889
13201,MCL,"McKinley Park, AK",AK,63.645,-148.79805556
13203,MCN,"Macon, GA",GA,32.69583333,-83.64916667
13203,MCN,"Macon, GA",GA,32.69277778,-83.64916667
13204,MCO,"Orlando, FL",FL,28.43166667,-81.32472222
13204,MCO,"Orlando, FL",FL,28.42944444,-81.30888889
13211,MCW,"Mason City, IA",IA,43.15694444,-93.32944444
13211,MCW,"Mason City, IA",IA,43.15777778,-93.33138889
13211,MCW,"Mason City, IA",IA,43.15777778,-93.33111111
13214,MDA,"San Antonio, TX",TX,29.43138889,-98.37777778
13217,MDD,"Midland/Odessa, TX",TX,32.03583333,-102.10222222
13217,MDD,"Midland/Odessa, TX",TX,32.03666667,-102.10111111
13217,MDD,"Midland/Odessa, TX",TX,32.03666667,-102.10166667
13219,MDF,"Medford, WI",WI,45.10111111,-90.30333333
13219,MDF,"Medford, WI",WI,45.10138889,-90.30083333
13219,MDF,"Medford, WI",WI,45.10138889,-90.30027778
13221,MDH,"Carbondale, IL",IL,37.78138889,-89.24694444
13221,MDH,"Carbondale, IL",IL,37.77805556,-89.25194444
13223,MDJ,"Madras, OR",OR,44.66611111,-121.16305556
13223,MDJ,"Madras, OR",OR,44.67027778,-121.15527778
13226,MDO,"Middleton Island, AK",AK,59.45305556,-146.3
13226,MDO,"Middleton Island, AK",AK,59.45,-146.30722222
13228,MDR,"Medfra, AK",AK,63.10694444,-154.71666667
13230,MDT,"Harrisburg, PA",PA,40.19305556,-76.76222222
13230,MDT,"Harrisburg, PA",PA,40.19305556,-76.7625
13232,MDW,"Chicago, IL",IL,41.785,-87.75194444
13232,MDW,"Chicago, IL",IL,41.78583333,-87.7525
13234,MDY,"Midway Island, TT",TT,28.19861111,-177.38027778
13234,MDY,"Midway Island, TT",TT,28.20444444,-177.37861111
13236,ME1,"Rangeley, ME",ME,44.99194444,-70.66472222
13241,MEI,"Meridian, MS",MS,32.33722222,-88.74916667
13241,MEI,"Meridian, MS",MS,32.3325,-88.75194444
13242,MEJ,"Meadville, PA",PA,41.62666667,-80.21472222
13244,MEM,"Memphis, TN",TN,35.04972222,-89.97861111
13244,MEM,"Memphis, TN",TN,35.0425,-89.97666667
13246,MEO,"Manteo, NC",NC,35.91888889,-75.69555556
13249,MER,"Atwater, CA",CA,37.38055556,-120.56805556
13251,MEV,"Minden, NV",NV,39.00027778,-119.75083333
13251,MEV,"Minden, NV",NV,39.00083333,-119.75194444
13251,MEV,"Minden, NV",NV,39.00055556,-119.75111111
13255,MFD,"Mansfield, OH",OH,40.82,-82.51277778
13255,MFD,"Mansfield, OH",OH,40.82138889,-82.51666667
13256,MFE,"Mission/McAllen/Edinburg, TX",TX,26.17694444,-98.23972222
13256,MFE,"Mission/McAllen/Edinburg, TX",TX,26.17583333,-98.23861111
13259,MFH,"Mesquite, NV",NV,36.835,-114.05527778
13259,MFH,"Mesquite, NV",NV,36.83305556,-114.05583333
13260,MFI,"Marshfield, WI",WI,44.63388889,-90.18666667
13260,MFI,"Marshfield, WI",WI,44.63694444,-90.18944444
13264,MFR,"Medford, OR",OR,42.37361111,-122.87222222
13264,MFR,"Medford, OR",OR,42.37361111,-122.87222222
13264,MFR,"Medford, OR",OR,42.37416667,-122.87361111
13266,MFT,"Fort Worth, TX",TX,32.85611111,-97.2
13268,MFV,"Melfa, VA",VA,37.64666667,-75.76138889
13268,MFV,"Melfa, VA",VA,37.64694444,-75.76111111
13271,MGC,"Michigan City, IN",IN,41.7,-86.81666667
13271,MGC,"Michigan City, IN",IN,41.70333333,-86.82111111
13271,MGC,"Michigan City, IN",IN,41.70333333,-86.82111111
13273,MGE,"Marietta, GA",GA,33.91472222,-84.52166667
13273,MGE,"Marietta, GA",GA,33.91527778,-84.51638889
13273,MGE,"Marietta, GA",GA,33.91444444,-84.51416667
13275,MGJ,"Montgomery, NY",NY,41.51138889,-74.26416667
13275,MGJ,"Montgomery, NY",NY,41.51,-74.26472222
13277,MGM,"Montgomery, AL",AL,32.3,-86.39111111
13277,MGM,"Montgomery, AL",AL,32.30055556,-86.39388889
13280,MGR,"Moultrie/Thomasville, GA",GA,31.06944444,-83.80277778
13280,MGR,"Moultrie/Thomasville, GA",GA,31.06944444,-83.80277778
13282,MGW,"Morgantown, WV",WV,39.64277778,-79.91583333
13282,MGW,"Morgantown, WV",WV,39.64305556,-79.91638889
13283,MGY,"Dayton, OH",OH,39.59111111,-84.22388889
13283,MGY,"Dayton, OH",OH,39.58888889,-84.22472222
13287,MHE,"Mitchell, SD",SD,43.77527778,-98.03805556
13287,MHE,"Mitchell, SD",SD,43.77472222,-98.03861111
13290,MHK,"Manhattan/Ft. Riley, KS",KS,39.14222222,-96.66888889
13290,MHK,"Manhattan/Ft. Riley, KS",KS,39.14111111,-96.67166667
13291,MHL,"Marshall, MO",MO,39.1,-93.2
13291,MHL,"Marshall, MO",MO,39.09555556,-93.20277778
13292,MHM,"Minchumina, AK",AK,63.88611111,-152.30194444
13292,MHM,"Minchumina, AK",AK,63.88583333,-152.30194444
13295,MHR,"Sacramento, CA",CA,38.55638889,-121.29555556
13295,MHR,"Sacramento, CA",CA,38.55527778,-121.29722222
13296,MHT,"Manchester, NH",NH,42.93833333,-71.43888889
13296,MHT,"Manchester, NH",NH,42.93833333,-71.43888889
13296,MHT,"Manchester, NH",NH,42.93833333,-71.43888889
13296,MHT,"Manchester, NH",NH,42.93277778,-71.43583333
13297,MHV,"Mojave, CA",CA,35.06666667,-118.15
13297,MHV,"Mojave, CA",CA,35.05916667,-118.15055556
13297,MHV,"Mojave, CA",CA,35.05888889,-118.15055556
13297,MHV,"Mojave, CA",CA,35.05888889,-118.15055556
13300,MI1,"Greenville, MI",MI,43.14222222,-85.25388889
13301,MI2,"Holland, MI",MI,42.74305556,-86.105
13301,MI2,"Holland, MI",MI,42.74277778,-86.10777778
13301,MI2,"Holland, MI",MI,42.74277778,-86.10777778
13302,MI3,"Howell, MI",MI,42.62944444,-83.98416667
13302,MI3,"Howell, MI",MI,42.62944444,-83.98222222
13303,MIA,"Miami, FL",FL,25.7925,-80.28611111
13303,MIA,"Miami, FL",FL,25.7925,-80.28611111
13303,MIA,"Miami, FL",FL,25.79527778,-80.29
13304,MIB,"Minot, ND",ND,48.41555556,-101.35722222
13304,MIB,"Minot, ND",ND,48.41583333,-101.35805556
13305,MIC,"Minneapolis, MN",MN,45.06222222,-93.35361111
13305,MIC,"Minneapolis, MN",MN,45.06194444,-93.35388889
13307,MIE,"Muncie/Anderson/Newcastle, IN",IN,40.23972222,-85.39444444
13307,MIE,"Muncie/Anderson/Newcastle, IN",IN,40.23972222,-85.39444444
13307,MIE,"Muncie/Anderson/Newcastle, IN",IN,40.2425,-85.39583333
13314,MIO,"Miami, OK",OK,36.90722222,-94.8875
13314,MIO,"Miami, OK",OK,36.90916667,-94.8875
13314,MIO,"Miami, OK",OK,36.90916667,-94.8875
13316,MIQ,"Omaha, NE",NE,41.19611111,-96.11194444
13316,MIQ,"Omaha, NE",NE,41.19611111,-96.11222222
13319,MIT,"Shafter, CA",CA,35.5075,-119.19222222
13319,MIT,"Shafter, CA",CA,35.50583333,-119.19166667
13319,MIT,"Shafter, CA",CA,35.5075,-119.19222222
13321,MIV,"Millville, NJ",NJ,39.36805556,-75.07444444
13321,MIV,"Millville, NJ",NJ,39.36777778,-75.07222222
13322,MIW,"Marshalltown, IA",IA,42.11444444,-92.91916667
13322,MIW,"Marshalltown, IA",IA,42.11277778,-92.91777778
13335,MJQ,"Jackson, MN",MN,43.63333333,-94.98333333
13338,MJX,"Toms River, NJ",NJ,39.9275,-74.29277778
13338,MJX,"Toms River, NJ",NJ,39.9275,-74.2925
13338,MJX,"Toms River, NJ",NJ,39.9275,-74.2925
13338,MJX,"Toms River, NJ",NJ,39.92611111,-74.29555556
13341,MKC,"Kansas City, MO",MO,39.12333333,-94.59277778
13341,MKC,"Kansas City, MO",MO,39.12305556,-94.59277778
13342,MKE,"Milwaukee, WI",WI,42.95027778,-87.89722222
13342,MKE,"Milwaukee, WI",WI,42.95027778,-87.89722222
13342,MKE,"Milwaukee, WI",WI,42.94722222,-87.89666667
13342,MKE,"Milwaukee, WI",WI,42.94694444,-87.89666667
13342,MKE,"Milwaukee, WI",WI,42.94694444,-87.89694444
13344,MKG,"Muskegon, MI",MI,43.17055556,-86.2375
13344,MKG,"Muskegon, MI",MI,43.16888889,-86.2375
13347,MKK,"Hoolehua, HI",HI,21.15277778,-157.1
13347,MKK,"Hoolehua, HI",HI,21.15277778,-157.09638889
13348,MKL,"Jackson, TN",TN,35.60138889,-88.91527778
13348,MKL,"Jackson, TN",TN,35.6,-88.91555556
13350,MKO,"Muskogee, OK",OK,35.66055556,-95.36666667
13350,MKO,"Muskogee, OK",OK,35.65777778,-95.36166667
13354,MKT,"Mankato, MN",MN,44.22361111,-93.91833333
13354,MKT,"Mankato, MN",MN,44.22277778,-93.91944444
13360,MLB,"Melbourne, FL",FL,28.1025,-80.64305556
13360,MLB,"Melbourne, FL",FL,28.1025,-80.64305556
13360,MLB,"Melbourne, FL",FL,28.10277778,-80.64527778
13361,MLC,"McAlester, OK",OK,34.88027778,-95.785
13361,MLC,"McAlester, OK",OK,34.8825,-95.78333333
13362,MLD,"Malad City, ID",ID,42.16944444,-112.29166667
13362,MLD,"Malad City, ID",ID,42.17055556,-112.28944444
13364,MLF,"Milford, UT",UT,38.42666667,-113.0125
13364,MLF,"Milford, UT",UT,38.42666667,-113.01333333
13367,MLI,"Moline, IL",IL,41.44888889,-90.505
13367,MLI,"Moline, IL",IL,41.44805556,-90.50916667
13367,MLI,"Moline, IL",IL,41.44833333,-90.5075
13368,MLK,"Malta, MT",MT,48.36694444,-107.91944444
13369,MLL,"Marshall, AK",AK,61.86416667,-162.02611111
13375,MLS,"Miles City, MT",MT,46.43055556,-105.88055556
13375,MLS,"Miles City, MT",MT,46.42805556,-105.88638889
13375,MLS,"Miles City, MT",MT,46.42805556,-105.88611111
13376,MLT,"Millinocket, ME",ME,45.64777778,-68.68555556
13377,MLU,"Monroe, LA",LA,32.51111111,-92.03888889
13377,MLU,"Monroe, LA",LA,32.51083333,-92.03777778
13381,MLY,"Manley Hot Springs, AK",AK,64.99666667,-150.64305556
13381,MLY,"Manley Hot Springs, AK",AK,64.99777778,-150.64416667
13381,MLY,"Manley Hot Springs, AK",AK,64.98805556,-150.6475
13388,MMH,"Mammoth Lakes, CA",CA,37.63111111,-118.85138889
13389,MMI,"Athens, TN",TN,35.39666667,-84.56277778
13389,MMI,"Athens, TN",TN,35.39916667,-84.56166667
13392,MML,"Marshall, MN",MN,44.44722222,-95.8175
13392,MML,"Marshall, MN",MN,44.45,-95.82222222
13392,MML,"Marshall, MN",MN,44.45166667,-95.82444444
13394,MMN,"Stow, MA",MA,42.46111111,-71.51916667
13394,MMN,"Stow, MA",MA,42.46111111,-71.51861111
13394,MMN,"Stow, MA",MA,42.46055556,-71.51777778
13397,MMT,"Columbia, SC",SC,33.91833333,-80.79972222
13397,MMT,"Columbia, SC",SC,33.92083333,-80.80138889
13397,MMT,"Columbia, SC",SC,33.92083333,-80.80111111
13398,MMU,"Morristown, NJ",NJ,40.79916667,-74.41583333
13398,MMU,"Morristown, NJ",NJ,40.79944444,-74.415
13401,MN1,"Fosston, MN",MN,47.59277778,-95.77361111
13402,MN2,"Moose Lake, MN",MN,46.41888889,-92.80472222
13402,MN2,"Moose Lake, MN",MN,46.41861111,-92.80472222
13403,MN3,"Ortonville, MN",MN,45.30555556,-96.42444444
13409,MNM,"Marinette, MI",MI,45.12166667,-87.63611111
13409,MNM,"Marinette, MI",MI,45.12666667,-87.63833333
13409,MNM,"Marinette, MI",MI,45.12666667,-87.63861111
13410,MNN,"Marion, OH",OH,40.61638889,-83.06583333
13410,MNN,"Marion, OH",OH,40.61638889,-83.06333333
13415,MNT,"Minto, AK",AK,65.14361111,-149.37
13415,MNT,"Minto, AK",AK,65.14361111,-149.37
13415,MNT,"Minto, AK",AK,65.14805556,-149.36861111
13418,MNZ,"Manassas, VA",VA,38.72194444,-77.51805556
13418,MNZ,"Manassas, VA",VA,38.72138889,-77.51555556
13418,MNZ,"Manassas, VA",VA,38.72111111,-77.515
13419,MO1,"Mosby, MO",MO,39.3325,-94.30944444
13419,MO1,"Mosby, MO",MO,39.3325,-94.30972222
13420,MO2,"Washington, MO",MO,38.5875,-90.99388889
13422,MOB,"Mobile, AL",AL,30.68833333,-88.24083333
13422,MOB,"Mobile, AL",AL,30.69138889,-88.24277778
13424,MOD,"Modesto, CA",CA,37.62694444,-120.95527778
13424,MOD,"Modesto, CA",CA,37.62583333,-120.95444444
13429,MOP,"Mount Pleasant, MI",MI,43.62083333,-84.73333333
13429,MOP,"Mount Pleasant, MI",MI,43.62166667,-84.73722222
13431,MOR,"Morristown, TN",TN,36.17944444,-83.37583333
13431,MOR,"Morristown, TN",TN,36.17944444,-83.37555556
13432,MOS,"Moses Point, AK",AK,64.69555556,-162.04333333
13432,MOS,"Moses Point, AK",AK,64.69805556,-162.05722222
13433,MOT,"Minot, ND",ND,48.25944444,-101.28083333
13433,MOT,"Minot, ND",ND,48.25777778,-101.27805556
13434,MOU,"Mountain Village, AK",AK,62.08944444,-163.71666667
13434,MOU,"Mountain Village, AK",AK,62.09527778,-163.68194444
13434,MOU,"Mountain Village, AK",AK,62.09472222,-163.68277778
13439,MPB,"Miami, FL",FL,25.77833333,-80.17027778
13440,ID2,"Montpelier, ID",ID,42.33611111,-111.28888889
13441,MPJ,"Morrilton, AR",AR,35.1375,-92.91166667
13441,MPJ,"Morrilton, AR",AR,35.13888889,-92.90916667
13446,MPO,"Mt. Pocono, PA",PA,41.1375,-75.375
13446,MPO,"Mt. Pocono, PA",PA,41.13777778,-75.38
13447,MPR,"McPherson, KS",KS,38.35527778,-97.69138889
13447,MPR,"McPherson, KS",KS,38.3525,-97.69138889
13448,MPS,"Mount Pleasant, TX",TX,33.12861111,-94.97583333
13450,MPV,"Montpelier/Barre, VT",VT,44.20333333,-72.56666667
13450,MPV,"Montpelier/Barre, VT",VT,44.20361111,-72.56222222
13452,MQB,"Macomb, IL",IL,40.52,-90.6525
13453,MQJ,"Indianapolis, IN",IN,39.84361111,-85.89694444
13453,MQJ,"Indianapolis, IN",IN,39.84361111,-85.89694444
13453,MQJ,"Indianapolis, IN",IN,39.84305556,-85.89777778
13459,MQT,"Marquette, MI",MI,46.35361111,-87.39527778
13459,MQT,"Marquette, MI",MI,46.35361111,-87.39527778
13461,MQY,"Smyrna, TN",TN,36.00888889,-86.52
13463,MRB,"Martinsburg, WV",WV,39.40166667,-77.985
13463,MRB,"Martinsburg, WV",WV,39.40194444,-77.98472222
13464,MRC,"Columbia, TN",TN,35.55444444,-87.18027778
13464,MRC,"Columbia, TN",TN,35.55444444,-87.17916667
13466,MRH,"Morehead City, NC",NC,34.73416667,-76.66027778
13466,MRH,"Morehead City, NC",NC,34.73416667,-76.66027778
13467,MRI,"Anchorage, AK",AK,61.21611111,-149.85
13467,MRI,"Anchorage, AK",AK,61.21444444,-149.84611111
13467,MRI,"Anchorage, AK",AK,61.21361111,-149.84444444
13467,MRI,"Anchorage, AK",AK,61.21361111,-149.84472222
13469,MRK,"Marco Island, FL",FL,25.99472222,-81.67277778
13469,MRK,"Marco Island, FL",FL,25.995,-81.6725
13470,MRN,"Morganton, NC",NC,35.83333333,-81.61666667
13476,MRY,"Monterey, CA",CA,36.58805556,-121.84805556
13476,MRY,"Monterey, CA",CA,36.58694444,-121.84305556
13476,MRY,"Monterey, CA",CA,36.58694444,-121.84305556
13478,MS1,"Grenada, MS",MS,33.8325,-89.79833333
13478,MS1,"Grenada, MS",MS,33.8325,-89.79805556
13479,MSA,"Muskrat Dam, Canada",ON,53.43888889,-91.76388889
13479,MSA,"Muskrat Dam, Canada",ON,53.44138889,-91.76277778
13480,MSC,"Mesa, AZ",AZ,33.46083333,-111.72833333
13484,MSL,"Muscle Shoals, AL",AL,34.74527778,-87.61027778
13485,MSN,"Madison, WI",WI,43.14194444,-89.33694444
13485,MSN,"Madison, WI",WI,43.14,-89.3375
13486,MSO,"Missoula, MT",MT,46.91555556,-114.0875
13486,MSO,"Missoula, MT",MT,46.91638889,-114.09055556
13487,MSP,"Minneapolis, MN",MN,44.88611111,-93.21777778
13487,MSP,"Minneapolis, MN",MN,44.88194444,-93.22166667
13490,MSS,"Massena, NY",NY,44.93777778,-74.84666667
13490,MSS,"Massena, NY",NY,44.93583333,-74.84555556
13490,MSS,"Massena, NY",NY,44.93611111,-74.845
13493,MSV,"Monticello, NY",NY,41.70166667,-74.795
13495,MSY,"New Orleans, LA",LA,29.99111111,-90.25138889
13495,MSY,"New Orleans, LA",LA,29.99333333,-90.25805556
13495,MSY,"New Orleans, LA",LA,29.99333333,-90.25916667
13497,MT1,"Colstrip, MT",MT,45.85277778,-106.70916667
13498,MTC,"Mt. Clemens, MI",MI,42.60083333,-82.83722222
13498,MTC,"Mt. Clemens, MI",MI,42.60833333,-82.83555556
13498,MTC,"Mt. Clemens, MI",MI,42.61388889,-82.83694444
13501,MTH,"Marathon, FL",FL,24.72611111,-81.05138889
13501,MTH,"Marathon, FL",FL,24.72611111,-81.05138889
13502,MTJ,"Montrose/Delta, CO",CO,38.50055556,-107.89472222
13502,MTJ,"Montrose/Delta, CO",CO,38.50972222,-107.89416667
13504,MTM,"Metlakatla, AK",AK,55.13333333,-131.58333333
13505,MTN,"Baltimore, MD",MD,39.32555556,-76.41388889
13506,MTO,"Mattoon/Charleston, IL",IL,39.47861111,-88.27833333
13506,MTO,"Mattoon/Charleston, IL",IL,39.47805556,-88.27916667
13506,MTO,"Mattoon/Charleston, IL",IL,39.47777778,-88.28
13507,MTP,"Montauk Point, NY",NY,41.07666667,-71.92055556
13512,MTW,"Manitowoc, WI",WI,44.12972222,-87.68222222
13512,MTW,"Manitowoc, WI",WI,44.12888889,-87.68055556
13513,MTX,"Fairbanks, AK",AK,64.80833333,-147.76
13513,MTX,"Fairbanks, AK",AK,64.80666667,-147.7625
13520,MUE,"Kamuela, HI",HI,20.00138889,-155.66805556
13523,MUL,"Moultrie, GA",GA,31.1375,-83.70416667
13523,MUL,"Moultrie, GA",GA,31.13777778,-83.70416667
13525,MUO,"Mountain Home, ID",ID,43.04361111,-115.87166667
13525,MUO,"Mountain Home, ID",ID,43.04361111,-115.8725
13527,MUT,"Muscatine, IA",IA,41.36666667,-91.145
13527,MUT,"Muscatine, IA",IA,41.36777778,-91.14833333
13535,MVL,"Morrisville, VT",VT,44.53583333,-72.61444444
13535,MVL,"Morrisville, VT",VT,44.53472222,-72.61388889
13535,MVL,"Morrisville, VT",VT,44.53444444,-72.61388889
13536,MVM,"Kayenta, AZ",AZ,36.70972222,-110.23694444
13536,MVM,"Kayenta, AZ",AZ,36.71638889,-110.22833333
13537,MVN,"Mount Vernon, IL",IL,38.32305556,-88.85861111
13537,MVN,"Mount Vernon, IL",IL,38.32333333,-88.85861111
13540,MVW,"Burlington/Mount Vernon, WA",WA,48.47027778,-122.41055556
13540,MVW,"Burlington/Mount Vernon, WA",WA,48.47083333,-122.42083333
13540,MVW,"Burlington/Mount Vernon, WA",WA,48.47055556,-122.42166667
13541,MVY,"Martha's Vineyard, MA",MA,41.39277778,-70.61666667
13541,MVY,"Martha's Vineyard, MA",MA,41.39333333,-70.61388889
13543,MWA,"Marion/Herrin, IL",IL,37.75194444,-89.01638889
13543,MWA,"Marion/Herrin, IL",IL,37.755,-89.01111111
13544,MWC,"Milwaukee, WI",WI,43.10944444,-88.03416667
13544,MWC,"Milwaukee, WI",WI,43.11027778,-88.03444444
13546,MWH,"Moses Lake, WA",WA,47.205,-119.31555556
13546,MWH,"Moses Lake, WA",WA,47.20777778,-119.32027778
13546,MWH,"Moses Lake, WA",WA,47.20861111,-119.31916667
13547,MWL,"Mineral Wells, TX",TX,32.78222222,-98.06111111
13547,MWL,"Mineral Wells, TX",TX,32.78166667,-98.06027778
13548,MWM,"Windom, MN",MN,43.9125,-95.10833333
13548,MWM,"Windom, MN",MN,43.91333333,-95.10944444
13549,MWO,"Middletown, OH",OH,39.53166667,-84.39666667
13549,MWO,"Middletown, OH",OH,39.53194444,-84.39638889
13553,MXC,"Monticello, UT",UT,37.93722222,-109.34638889
13554,MXE,"Maxton, NC",NC,34.79166667,-79.36611111
13554,MXE,"Maxton, NC",NC,34.79194444,-79.36583333
13554,MXE,"Maxton, NC",NC,34.79222222,-79.36583333
13555,MXF,"Montgomery, AL",AL,32.37916667,-86.3625
13555,MXF,"Montgomery, AL",AL,32.38305556,-86.36583333
13556,MXG,"Marlboro, MA",MA,42.34305556,-71.50944444
13556,MXG,"Marlboro, MA",MA,42.34305556,-71.50888889
13564,MXY,"McCarthy, AK",AK,61.43916667,-142.92388889
13564,MXY,"McCarthy, AK",AK,61.43694444,-142.90361111
13564,MXY,"McCarthy, AK",AK,61.43777778,-142.9025
13570,MYF,"San Diego, CA",CA,32.81583333,-117.13944444
13572,MYH,"Marble Canyon, AZ",AZ,36.73388889,-111.75333333
13572,MYH,"Marble Canyon, AZ",AZ,36.73444444,-111.75277778
13572,MYH,"Marble Canyon, AZ",AZ,36.73444444,-111.75277778
13574,MYK,"May Creek, AK",AK,61.33666667,-142.68472222
13574,MYK,"May Creek, AK",AK,61.33555556,-142.68666667
13574,MYK,"May Creek, AK",AK,61.33611111,-142.68583333
13575,MYL,"McCall, ID",ID,44.88888889,-116.10166667
13575,MYL,"McCall, ID",ID,44.88861111,-116.10166667
13577,MYR,"Myrtle Beach, SC",SC,33.67916667,-78.92972222
13577,MYR,"Myrtle Beach, SC",SC,33.67972222,-78.92833333
13579,MYU,"Mekoryuk, AK",AK,60.37277778,-166.26805556
13579,MYU,"Mekoryuk, AK",AK,60.37138889,-166.27055556
13579,MYU,"Mekoryuk, AK",AK,60.3725,-166.27027778
13580,MYV,"Marysville, CA",CA,39.09805556,-121.56972222
13580,MYV,"Marysville, CA",CA,39.09777778,-121.56972222
13587,MZJ,"Marana, AZ",AZ,32.50861111,-111.32944444
13587,MZJ,"Marana, AZ",AZ,32.50972222,-111.32527778
13595,MZZ,"Marion, IN",IN,40.49083333,-85.67944444
13595,MZZ,"Marion, IN",IN,40.49083333,-85.67944444
13595,MZZ,"Marion, IN",IN,40.49,-85.67972222
13596,N47,"Pottstown, PA",PA,40.26027778,-75.67083333
13597,N87,"Robbinsville, NJ",NJ,40.21388889,-74.60166667
13599,NAD,"North Adams, MA",MA,42.69638889,-73.17166667
13599,NAD,"North Adams, MA",MA,42.69611111,-73.17027778
13599,NAD,"North Adams, MA",MA,42.69611111,-73.17055556
13599,NAD,"North Adams, MA",MA,42.69611111,-73.17027778
13599,NAD,"North Adams, MA",MA,42.69638889,-73.17055556
13612,NBG,"New Orleans, LA",LA,29.825,-90.035
13612,NBG,"New Orleans, LA",LA,29.82722222,-90.02666667
13613,NBJ,"Newburgh, NY",NY,41.53333333,-72.04305556
13617,NBU,"Glenview, IL",IL,42.08333333,-87.81833333
13619,NC1,"Gastonia, NC",NC,35.20277778,-81.14972222
13619,NC1,"Gastonia, NC",NC,35.20277778,-81.15
13620,NC2,"Smithfield, NC",NC,35.54083333,-78.39027778
13620,NC2,"Smithfield, NC",NC,35.54083333,-78.39027778
13621,NC3,"Shelby, NC",NC,35.25555556,-81.60083333
13621,NC3,"Shelby, NC",NC,35.25583333,-81.60083333
13622,NC4,"Currituck, NC",NC,36.39888889,-76.01611111
13622,NC4,"Currituck, NC",NC,36.4,-76.01555556
13623,NC5,"Kenansville, NC",NC,35.0,-77.98166667
13629,NCN,"Chenega, AK",AK,60.07722222,-147.99194444
13629,NCN,"Chenega, AK",AK,60.07861111,-147.99472222
13630,NCO,"North Kingstown, RI",RI,41.59944444,-71.41666667
13632,NCQ,"Marietta, GA",GA,33.91527778,-84.51638889
13632,NCQ,"Marietta, GA",GA,33.91444444,-84.51416667
13637,ND1,"Kindred, ND",ND,46.64888889,-96.99861111
13637,ND1,"Kindred, ND",ND,46.64861111,-96.99888889
13637,ND1,"Kindred, ND",ND,46.64861111,-96.99888889
13645,NE1,"Gothenburg, NE",NE,40.92638889,-100.14833333
13645,NE1,"Gothenburg, NE",NE,40.92555556,-100.14666667
13646,NE2,"Blair, NE",NE,41.41805556,-96.11361111
13646,NE2,"Blair, NE",NE,41.41472222,-96.10888889
13647,NEA,"Brunswick, GA",GA,31.25055556,-81.47611111
13650,NEL,"Lakehurst, NJ",NJ,40.02333333,-74.39916667
13650,NEL,"Lakehurst, NJ",NJ,40.035,-74.35222222
13655,NEW,"New Orleans, LA",LA,30.03944444,-90.02666667
13655,NEW,"New Orleans, LA",LA,30.0425,-90.02833333
13656,NFL,"Fallon, NV",NV,39.41666667,-118.7
13656,NFL,"Fallon, NV",NV,39.41777778,-118.69861111
13659,NGC,"Grand Canyon, AZ",AZ,36.18333333,-112.13333333
13662,NGF,"Kaneohe, HI",HI,21.45055556,-157.76805556
13663,NGM,"Guam, TT",TT,13.44972222,144.75
13665,NGP,"Corpus Christi, TX",TX,27.69277778,-97.29111111
13665,NGP,"Corpus Christi, TX",TX,27.69277778,-97.29027778
13667,NGU,"Norfolk, VA",VA,36.93722222,-76.29055556
13667,NGU,"Norfolk, VA",VA,36.93777778,-76.28916667
13667,NGU,"Norfolk, VA",VA,36.9375,-76.28916667
13668,NGZ,"Alameda, CA",CA,37.79055556,-122.32555556
13671,NHK,"Patuxent River, MD",MD,38.29166667,-76.41638889
13671,NHK,"Patuxent River, MD",MD,38.28888889,-76.41
13671,NHK,"Patuxent River, MD",MD,38.28638889,-76.41
13674,NHZ,"Brunswick, ME",ME,43.89222222,-69.93916667
13674,NHZ,"Brunswick, ME",ME,43.8925,-69.93888889
13674,NHZ,"Brunswick, ME",ME,43.89222222,-69.93888889
